Student_ID,SSC_Percentage,HSC_Percentage,Degree_Percentage,Entrance_Exam_Score,CGPA,Technical_Skill_Score,Soft_Skill_Score,Internship_Count,Live_Projects,Work_Experience_Months,Certifications,Attendance_Percentage,History_of_Backlogs,Placement_Status,Salary_Package_LPA
STU4289,88.22,74.60,80.72,73.64,9.86,78.59,86.21,0,2,0,2,91.13,0,Placed,10.39
STU4290,74.83,93.35,87.80,75.38,8.31,80.56,77.31,3,0,0,2,94.16,0,Placed,9.25
STU4291,51.29,71.97,52.08,62.86,7.52,56.78,74.94,1,0,0,0,78.08,1,Not Placed,0
STU4292,81.76,86.03,85.84,81.92,9.41,77.76,73.60,2,1,0,0,83.11,0,Placed,10.74
STU4293,73.67,88.69,74.18,73.20,8.61,86.79,87.80,2,3,0,0,94.44,0,Placed,9.58
STU4294,74.12,85.76,83.04,93.34,9.87,83.61,94.56,3,4,0,2,92.96,0,Placed,11.86
STU4295,77.38,82.41,88.49,69.17,8.80,92.39,85.76,3,4,3,1,91.72,0,Placed,10.17
STU4296,90.43,72.40,73.92,88.23,8.47,77.54,86.35,1,0,0,1,87.90,0,Placed,7.84
STU4297,81.71,78.23,88.80,85.52,8.45,77.64,75.85,3,0,5,1,86.84,0,Placed,9.70
STU4298,73.07,91.24,73.93,93.78,8.74,81.18,73.22,2,0,0,1,90.89,0,Placed,8.53
STU4299,80.15,86.64,71.45,80.99,9.83,84.63,85.70,1,3,0,2,94.11,0,Placed,10.58
STU4300,58.73,70.61,65.06,50.50,6.74,60.85,53.71,1,1,0,0,74.30,0,Not Placed,0
STU4301,59.65,60.27,64.99,54.00,7.82,63.36,55.18,0,0,0,0,61.08,2,Not Placed,0
STU4302,72.19,59.74,67.39,51.54,6.01,65.08,65.43,0,0,0,0,65.59,1,Not Placed,0
STU4303,73.50,58.72,62.65,49.74,7.74,53.70,69.47,0,0,0,0,78.80,2,Not Placed,0
STU4304,56.02,67.79,70.38,69.38,6.12,66.09,57.07,0,0,0,0,78.26,0,Not Placed,0
STU4305,53.00,70.77,56.83,44.81,7.05,52.62,60.90,1,0,0,0,62.53,2,Not Placed,0
STU4306,85.24,72.00,88.48,77.98,9.27,84.19,77.74,2,2,0,2,85.06,0,Placed,10.60
STU4307,88.39,70.22,84.28,81.63,9.83,75.95,90.56,1,1,0,2,96.94,0,Placed,9.46
STU4308,57.16,73.97,74.33,64.40,5.66,60.94,51.54,1,0,0,0,73.64,2,Not Placed,0
STU4309,52.56,59.02,55.37,49.65,6.36,64.72,69.71,1,1,0,0,75.22,0,Not Placed,0
STU4310,74.11,78.83,87.11,70.21,9.60,79.40,89.17,1,4,0,2,87.76,0,Placed,10.85
STU4311,84.86,78.56,73.54,89.86,9.06,80.04,93.35,3,4,5,0,97.25,0,Placed,10.76
STU4312,84.60,92.26,71.33,90.33,8.31,88.90,93.11,3,1,0,1,98.16,0,Placed,8.74
STU4313,90.27,74.92,89.45,77.55,9.32,94.15,91.67,2,1,0,2,94.43,0,Placed,9.46
STU4314,59.28,61.94,50.55,63.41,7.70,51.53,52.05,1,1,0,0,72.14,2,Not Placed,0
STU4315,75.97,82.73,72.66,65.63,7.93,83.64,88.61,3,3,0,2,81.32,0,Placed,8.70
STU4316,72.07,76.98,76.46,83.81,8.58,83.46,73.75,3,3,0,0,98.35,0,Placed,10.36
STU4317,70.82,88.30,93.09,84.97,8.94,90.85,74.38,3,4,2,2,81.12,0,Placed,9.43
STU4318,70.78,94.06,77.38,66.75,9.56,80.30,88.70,0,3,0,2,93.49,0,Placed,10.15
STU4319,74.72,87.22,86.54,73.03,8.24,94.68,89.94,2,3,0,1,85.83,0,Placed,7.44
STU4320,56.63,69.35,57.38,50.88,6.01,62.95,71.23,1,1,0,0,66.23,2,Not Placed,0
STU4321,70.90,83.75,81.17,69.94,8.34,92.50,85.06,2,3,5,2,87.03,0,Placed,9.25
STU4322,74.15,50.40,53.79,69.34,6.13,68.13,56.84,1,0,0,0,63.56,0,Not Placed,0
STU4323,72.53,82.36,93.78,69.94,8.52,91.27,85.59,3,1,0,1,83.66,0,Placed,9.56
STU4324,80.53,73.49,86.47,90.99,8.89,80.86,75.22,3,1,0,2,88.36,0,Placed,9.69
STU4325,83.43,86.68,70.49,73.91,9.49,85.85,79.65,3,2,0,1,82.77,0,Placed,10.82
STU4326,72.93,86.00,82.30,81.40,9.59,87.23,81.53,1,0,0,1,92.31,0,Placed,9.13
STU4327,73.26,61.00,58.33,59.09,5.56,64.54,60.78,1,0,0,0,61.33,1,Not Placed,0
STU4328,70.91,85.83,82.96,69.84,9.63,82.40,85.65,0,4,0,0,86.04,0,Placed,9.14
STU4329,72.04,90.85,80.48,88.57,8.77,94.05,92.21,2,1,0,0,98.30,0,Placed,10.03
STU4330,88.19,85.44,83.08,91.50,8.06,76.30,89.90,1,0,1,1,97.73,0,Placed,6.79
STU4331,59.49,63.47,69.10,60.86,7.21,64.54,60.70,1,1,0,0,73.06,1,Not Placed,0
STU4332,94.42,80.41,81.28,73.80,7.71,85.11,76.89,0,3,0,2,86.01,0,Placed,7.41
STU4333,79.34,75.72,72.25,92.09,9.77,79.53,86.32,3,2,11,2,95.59,0,Placed,11.36
STU4334,51.41,55.30,70.84,45.35,7.07,51.31,63.59,1,0,0,0,74.37,0,Not Placed,0
STU4335,92.78,78.09,91.71,92.79,8.63,80.76,86.52,2,0,0,1,93.83,0,Placed,8.08
STU4336,76.24,82.30,77.49,84.88,9.05,75.14,73.12,0,2,0,2,84.75,0,Placed,9.46
STU4337,75.18,73.69,92.60,90.40,8.77,75.69,85.11,1,3,0,1,87.03,0,Placed,9.50
STU4338,74.78,71.45,94.79,65.87,9.02,83.75,93.44,3,3,0,1,88.36,0,Placed,9.58
STU4339,78.68,82.94,72.62,80.27,9.90,77.43,77.20,0,3,0,0,81.34,0,Placed,9.93
STU4340,83.90,77.58,86.70,93.31,7.90,78.35,74.68,3,4,0,2,91.13,0,Placed,8.17
STU4341,55.93,71.99,61.72,55.53,6.02,51.62,62.73,0,1,0,0,78.85,2,Not Placed,0
STU4342,72.98,73.69,91.43,68.62,8.05,91.18,84.08,2,3,0,0,83.81,0,Placed,7.67
STU4343,85.56,91.73,90.45,76.40,8.40,93.71,81.22,2,2,0,0,85.00,0,Placed,7.61
STU4344,70.88,56.74,52.01,41.82,5.62,52.03,52.68,0,0,0,0,66.05,2,Not Placed,0
STU4345,61.13,59.86,56.21,46.33,6.24,60.80,64.73,0,1,0,0,69.66,1,Not Placed,0
STU4346,58.48,60.95,65.94,69.17,6.03,52.92,51.64,0,0,0,0,69.23,2,Not Placed,0
STU4347,64.62,54.38,68.01,49.92,7.37,63.95,58.74,1,0,0,0,65.27,1,Not Placed,0
STU4348,92.57,82.86,93.02,74.71,8.26,76.56,73.71,0,2,0,0,94.56,0,Placed,7.63
STU4349,71.26,71.19,57.21,52.62,6.68,58.91,61.30,0,1,0,0,77.53,2,Not Placed,0
STU4350,82.87,71.70,82.95,79.68,9.59,77.36,73.88,1,2,0,1,95.70,0,Placed,10.01
STU4351,50.56,52.05,73.64,67.84,6.30,53.19,67.01,0,1,0,0,66.06,0,Not Placed,0
STU4352,92.63,89.10,85.28,65.95,8.91,79.89,80.58,0,0,2,1,94.60,0,Placed,8.42
STU4353,86.71,76.72,81.32,79.20,8.30,90.93,76.26,1,2,0,1,97.38,0,Placed,8.60
STU4354,75.25,72.66,71.35,77.79,7.94,76.72,77.03,0,1,0,1,86.03,0,Placed,6.53
STU4355,90.90,78.01,82.02,90.38,7.75,85.92,75.60,3,2,0,1,90.25,0,Placed,7.81
STU4356,59.86,51.37,54.92,52.37,6.93,51.03,55.23,0,0,0,0,77.77,1,Not Placed,0
STU4357,81.44,92.75,87.85,86.72,9.49,81.94,77.73,0,2,0,1,95.13,0,Placed,8.86
STU4358,56.39,67.42,56.25,52.49,7.79,67.42,70.45,1,0,0,0,65.15,2,Not Placed,0
STU4359,58.09,72.66,54.96,49.19,6.41,57.15,67.19,1,1,0,0,64.09,2,Not Placed,0
STU4360,75.44,70.04,87.29,66.31,8.27,93.78,82.01,1,0,2,2,85.26,0,Placed,7.24
STU4361,60.19,64.12,67.06,40.97,6.26,64.50,52.07,0,1,0,0,62.17,0,Not Placed,0
STU4362,66.43,56.80,57.53,46.40,6.40,55.46,70.24,1,0,0,0,68.11,0,Not Placed,0
STU4363,62.74,71.87,58.50,43.24,5.51,53.71,50.75,1,0,0,0,60.63,1,Not Placed,0
STU4364,70.87,82.93,82.39,78.68,8.43,79.24,82.38,2,1,0,2,80.61,0,Placed,9.61
STU4365,70.27,87.93,70.58,93.57,8.94,87.14,71.53,1,4,0,1,89.08,0,Placed,8.36
STU4366,72.52,80.51,78.47,77.51,7.96,88.36,84.74,0,0,0,0,85.90,0,Placed,7.39
STU4367,83.98,76.46,87.77,89.41,7.79,77.14,93.62,3,0,0,0,92.01,0,Placed,7.61
STU4368,76.69,79.19,92.84,82.35,9.89,89.06,83.45,3,1,0,0,97.82,0,Placed,12.31
STU4369,77.33,84.96,81.08,81.48,7.98,94.06,82.56,0,1,0,2,80.61,0,Placed,7.89
STU4370,67.85,70.45,53.90,41.35,7.61,63.41,72.23,0,1,0,0,77.80,0,Not Placed,0
STU4371,82.21,92.03,82.63,75.78,8.67,89.58,81.80,0,1,0,0,95.92,0,Placed,7.41
STU4372,76.18,87.96,87.44,80.33,9.05,91.46,85.01,2,3,0,0,98.83,0,Placed,10.36
STU4373,93.82,80.22,80.44,89.14,9.70,75.69,92.47,3,2,3,1,87.63,0,Placed,11.87
STU4374,68.75,50.24,57.76,40.17,7.51,59.67,65.94,0,1,0,0,76.94,1,Not Placed,0
STU4375,55.51,56.26,50.08,60.38,6.90,51.33,69.15,0,1,0,0,62.42,1,Not Placed,0
STU4376,74.99,89.05,78.56,88.32,9.39,86.34,83.03,0,1,0,2,98.75,0,Placed,10.07
STU4377,94.90,83.12,73.17,85.66,8.56,75.79,88.07,1,1,0,2,83.38,0,Placed,7.36
STU4378,78.18,91.93,85.86,78.57,8.66,89.16,70.76,2,0,9,2,82.42,0,Placed,8.15
STU4379,50.40,56.06,52.22,53.99,7.51,67.70,69.25,1,1,0,0,64.14,0,Placed,7.42
STU4380,55.66,64.19,53.74,50.07,5.50,66.06,62.72,0,1,0,0,76.12,2,Not Placed,0
STU4381,93.96,89.57,85.30,71.61,9.47,93.36,89.95,2,4,0,0,86.91,0,Placed,10.51
STU4382,79.52,84.60,71.30,72.08,8.16,77.60,78.07,3,4,0,1,87.50,0,Placed,8.86
STU4383,79.54,90.92,88.80,73.01,7.93,78.13,77.21,1,3,10,1,94.26,0,Placed,6.56
STU4384,89.04,94.30,76.84,67.70,9.48,81.49,83.31,2,0,0,2,85.98,0,Placed,10.07
STU4385,53.11,65.96,71.93,44.78,5.81,60.77,57.24,0,1,0,0,66.09,1,Not Placed,0
STU4386,65.42,73.30,59.53,67.67,5.55,64.73,55.21,1,1,0,0,68.08,1,Not Placed,0
STU4387,69.11,50.24,56.40,61.42,6.68,55.21,72.42,1,1,0,0,63.19,2,Not Placed,0
STU4388,73.98,74.66,94.48,89.18,7.67,86.86,92.57,2,0,0,2,94.02,0,Placed,7.61
STU4389,73.91,72.97,71.09,72.87,8.07,77.92,72.56,2,2,0,2,98.74,0,Placed,7.59
STU4390,56.52,74.83,55.66,42.07,5.99,64.47,56.70,0,0,0,0,64.08,2,Not Placed,0
STU4391,67.63,55.71,64.87,68.86,6.98,65.10,71.66,0,0,0,0,74.17,0,Not Placed,0
STU4392,70.33,89.68,86.89,89.26,8.58,83.05,73.70,3,1,0,0,93.99,0,Placed,10.19
STU4393,87.36,72.57,87.19,87.96,8.58,91.34,84.71,2,2,0,1,80.57,0,Placed,8.39
STU4394,66.96,56.65,56.18,43.59,7.86,55.68,65.55,1,0,0,0,62.57,0,Placed,6.29
STU4395,70.09,70.47,78.82,82.75,8.06,86.82,89.85,0,1,2,1,80.79,0,Placed,6.72
STU4396,66.90,66.85,66.41,59.34,7.75,64.57,58.44,0,1,0,0,68.88,2,Not Placed,0
STU4397,59.14,58.08,71.41,43.74,7.58,59.17,58.40,0,1,0,0,60.63,1,Not Placed,0
STU4398,67.01,64.75,72.49,49.58,6.41,52.16,64.30,1,1,0,0,76.51,1,Not Placed,0
STU4399,73.68,93.53,89.60,65.23,7.71,78.42,86.68,1,2,0,2,87.63,0,Placed,6.64
STU4400,73.96,55.46,74.50,63.86,7.33,68.03,67.97,1,1,0,0,64.12,0,Placed,6.52
STU4401,73.36,84.62,81.66,74.90,8.76,80.69,78.46,1,1,0,0,98.08,0,Placed,8.24
STU4402,65.65,69.04,73.17,60.89,6.39,64.51,52.66,1,1,0,0,72.32,1,Not Placed,0
STU4403,93.33,76.34,93.48,73.67,8.98,90.39,85.57,3,0,0,2,90.06,0,Placed,9.54
STU4404,73.79,71.36,80.23,92.21,7.96,78.67,94.44,2,3,0,0,86.15,0,Placed,8.14
STU4405,90.07,93.80,85.97,82.07,9.37,82.87,73.63,1,3,0,2,98.71,0,Placed,9.58
STU4406,88.27,83.35,83.10,86.90,8.60,92.71,77.05,2,3,0,2,94.60,0,Placed,7.97
STU4407,67.07,59.15,53.09,44.60,7.08,54.47,58.87,0,1,0,0,69.39,2,Not Placed,0
STU4408,71.43,62.91,60.21,41.64,7.71,59.93,68.63,1,1,0,0,73.90,1,Not Placed,0
STU4409,77.41,94.44,85.81,66.07,7.71,77.48,80.88,2,2,0,1,98.65,0,Placed,8.38
STU4410,75.52,73.35,70.49,84.30,9.68,80.09,90.38,0,1,0,0,80.52,0,Placed,9.53
STU4411,71.14,52.04,65.07,59.06,7.09,63.44,59.56,0,1,0,0,77.33,2,Not Placed,0
STU4412,73.62,82.32,71.62,72.29,7.55,94.16,73.11,3,4,0,1,88.92,0,Placed,8.60
STU4413,89.18,84.98,91.24,66.06,8.22,85.84,74.74,0,2,0,2,98.13,0,Placed,7.30
STU4414,88.45,76.52,80.56,79.53,9.00,76.70,86.07,3,0,0,1,92.33,0,Placed,10.24
STU4415,93.50,75.40,93.43,74.66,9.76,77.93,78.58,3,0,0,0,82.93,0,Placed,11.65
STU4416,55.15,72.57,54.45,58.85,6.05,51.37,54.71,0,0,0,0,70.09,1,Not Placed,0
STU4417,65.10,57.21,60.23,42.92,5.55,57.75,62.67,0,1,0,0,71.34,2,Not Placed,0
STU4418,77.64,79.87,88.56,76.53,8.04,83.75,75.19,1,0,0,1,81.00,0,Placed,7.62
STU4419,92.11,85.78,72.27,67.34,8.45,82.18,81.40,2,1,0,2,94.70,0,Placed,9.27
STU4420,77.90,71.78,85.22,80.55,8.50,77.33,78.95,3,0,0,2,97.23,0,Placed,9.38
STU4421,80.90,79.77,91.88,92.57,9.33,75.26,74.46,2,1,0,1,96.27,0,Placed,10.51
STU4422,93.87,78.03,73.20,87.55,8.70,79.92,76.62,0,0,4,1,87.49,0,Placed,8.73
STU4423,90.78,79.32,88.30,84.33,8.62,93.79,80.38,2,0,0,0,84.65,0,Placed,8.24
STU4424,89.79,83.97,82.96,65.20,7.51,84.71,87.55,3,3,0,2,91.81,0,Placed,7.44
STU4425,81.90,76.47,88.58,88.34,8.37,75.89,83.65,1,3,0,2,91.43,0,Placed,7.09
STU4426,73.21,85.46,89.25,75.12,8.27,88.20,83.83,2,4,0,0,89.37,0,Placed,7.40
STU4427,89.52,82.73,81.82,76.34,8.75,86.71,80.66,1,0,0,0,90.55,0,Placed,8.48
STU4428,68.50,67.83,68.55,63.39,7.90,63.05,60.49,1,1,0,0,69.11,1,Not Placed,0
STU4429,52.07,64.79,52.99,46.56,6.42,60.29,69.98,1,0,0,0,74.02,2,Not Placed,0
STU4430,73.13,65.64,52.56,47.87,7.30,57.04,53.53,0,0,0,0,61.34,1,Not Placed,0
STU4431,71.17,72.60,86.25,88.09,9.64,92.25,71.02,2,0,0,2,80.06,0,Placed,9.50
STU4432,85.67,70.93,91.71,66.58,8.43,94.41,70.03,1,3,7,0,91.67,0,Placed,9.12
STU4433,74.60,73.68,81.28,80.19,8.57,76.37,93.35,2,0,0,1,98.45,0,Placed,8.90
STU4434,83.45,78.52,85.71,75.94,9.56,89.97,80.75,3,1,0,0,84.07,0,Placed,10.83
STU4435,89.20,76.20,91.20,92.31,8.25,90.16,88.23,2,1,0,1,97.68,0,Placed,8.26
STU4436,70.03,76.78,72.49,74.59,8.52,94.64,86.40,3,3,0,1,87.04,0,Placed,8.51
STU4437,79.11,88.93,82.95,88.26,8.36,76.08,73.06,1,4,0,2,96.02,0,Placed,7.22
STU4438,77.28,84.37,74.72,94.63,7.54,90.41,94.60,1,0,5,0,84.30,0,Placed,7.52
STU4439,75.88,87.96,93.77,86.57,9.87,91.72,73.47,1,3,7,0,81.15,0,Placed,11.09
STU4440,64.49,72.95,71.57,66.65,6.96,52.15,59.29,1,0,0,0,78.18,1,Not Placed,0
STU4441,78.61,80.38,87.71,83.16,8.98,77.34,94.18,0,1,0,2,88.40,0,Placed,9.04
STU4442,54.60,65.93,61.72,46.68,7.38,68.98,57.46,1,1,0,0,73.61,1,Not Placed,0
STU4443,94.88,77.53,76.02,66.84,7.76,93.08,74.68,3,2,0,0,96.81,0,Placed,8.38
STU4444,91.92,86.08,72.67,91.31,8.26,88.47,71.64,1,4,0,0,89.04,0,Placed,8.25
STU4445,72.04,92.72,74.03,87.14,9.67,87.64,90.22,1,1,0,2,83.46,0,Placed,9.63
STU4446,67.81,51.60,57.78,43.47,6.13,63.20,64.59,0,0,0,0,78.74,0,Not Placed,0
STU4447,74.52,79.03,74.86,73.65,9.37,83.78,75.68,3,1,11,2,83.97,0,Placed,10.65
STU4448,82.68,88.26,88.02,93.79,8.63,91.37,83.05,1,3,0,0,97.47,0,Placed,7.60
STU4449,90.20,81.60,81.83,89.48,8.69,86.14,85.03,2,0,0,1,85.85,0,Placed,8.24
STU4450,91.20,90.99,88.85,92.19,7.74,77.56,80.77,0,2,4,1,88.34,0,Placed,6.24
STU4451,73.76,88.11,70.94,93.76,8.94,89.48,85.08,1,3,0,2,95.69,0,Placed,8.61
STU4452,89.10,78.63,85.23,66.55,7.57,87.94,81.21,2,1,9,0,91.94,0,Placed,6.40
STU4453,94.36,89.53,73.22,91.40,7.55,86.86,86.12,1,2,0,2,83.63,0,Placed,6.90
STU4454,71.92,78.78,89.85,76.90,9.64,80.88,86.47,1,2,11,2,81.84,0,Placed,10.27
STU4455,57.32,51.28,72.47,54.02,7.62,53.63,66.38,0,1,0,0,67.78,0,Not Placed,0
STU4456,50.85,63.23,73.22,47.64,7.81,65.53,73.75,0,0,0,0,75.88,0,Not Placed,0
STU4457,78.53,72.54,71.42,89.78,9.89,86.60,74.15,1,4,0,2,85.05,0,Placed,10.18
STU4458,94.06,90.57,83.88,83.29,7.59,75.17,83.22,0,3,0,1,86.10,0,Placed,6.34
STU4459,63.00,59.05,74.14,58.50,7.67,68.60,52.90,1,1,0,0,66.77,0,Placed,7.86
STU4460,68.21,57.71,62.12,57.37,7.03,65.42,59.05,0,0,0,0,75.27,0,Not Placed,0
STU4461,87.62,83.95,85.53,77.09,8.86,76.70,87.78,0,2,0,1,81.37,0,Placed,7.60
STU4462,81.26,92.46,75.07,87.72,7.75,81.35,72.88,0,3,11,2,80.89,0,Placed,6.97
STU4463,71.87,53.84,68.87,52.97,6.08,62.46,63.22,0,0,0,0,69.61,2,Not Placed,0
STU4464,67.23,61.26,53.70,58.75,7.68,69.15,69.07,0,1,0,0,68.54,2,Not Placed,0
STU4465,52.90,55.90,69.24,68.54,6.87,54.00,54.54,0,1,0,0,67.47,1,Not Placed,0
STU4466,85.04,84.19,77.23,76.41,9.16,84.47,89.07,2,2,0,0,97.98,0,Placed,9.71
STU4467,62.06,60.32,67.28,47.37,6.79,52.99,51.87,0,1,0,0,66.22,1,Not Placed,0
STU4468,81.82,73.91,92.35,74.96,7.81,90.18,73.25,0,2,0,0,81.73,0,Placed,6.92
STU4469,50.99,64.67,69.01,51.14,6.95,57.71,69.40,0,0,0,0,73.10,2,Not Placed,0
STU4470,89.38,81.21,88.08,69.20,8.39,86.67,70.88,1,3,0,2,92.85,0,Placed,7.34
STU4471,74.42,73.78,68.21,68.05,6.28,63.95,52.06,1,0,0,0,64.02,0,Not Placed,0
STU4472,52.90,70.11,55.21,44.95,6.33,51.94,69.72,0,0,0,0,70.33,2,Not Placed,0
STU4473,58.84,54.84,60.62,69.36,7.02,54.10,71.06,0,1,0,0,69.32,1,Not Placed,0
STU4474,91.09,91.97,94.75,81.44,8.48,91.18,70.40,1,0,0,0,91.78,0,Placed,7.81
STU4475,78.77,78.61,75.33,66.14,8.01,83.87,87.25,0,3,0,0,80.06,0,Placed,7.84
STU4476,51.44,63.90,66.43,67.23,6.51,64.64,62.02,1,0,0,0,71.53,2,Not Placed,0
STU4477,75.35,73.88,83.93,87.78,8.04,92.88,75.38,1,2,0,2,82.74,0,Placed,7.40
STU4478,87.50,80.84,87.97,87.50,9.72,85.18,93.25,3,4,0,1,85.70,0,Placed,10.19
STU4479,94.53,75.77,90.69,94.23,9.48,76.52,94.74,3,4,0,1,87.70,0,Placed,11.41
STU4480,77.48,88.62,89.74,71.66,7.85,83.99,91.65,0,4,0,1,96.79,0,Placed,6.79
STU4481,82.85,71.12,90.37,86.21,9.43,85.58,71.61,1,1,0,1,81.65,0,Placed,10.06
STU4482,89.08,91.16,80.11,67.27,9.65,88.47,85.92,1,2,0,2,83.45,0,Placed,9.46
STU4483,90.19,83.45,93.54,92.06,7.55,80.22,71.06,1,2,0,1,89.24,0,Placed,7.13
STU4484,84.65,90.57,79.68,66.32,9.50,90.26,78.16,1,1,0,1,87.00,0,Placed,9.95
STU4485,87.32,90.77,82.39,68.82,9.41,77.05,76.17,3,4,0,2,97.05,0,Placed,11.44
STU4486,77.47,94.13,70.83,88.25,8.46,83.95,88.29,2,1,0,2,84.49,0,Placed,7.88
STU4487,77.70,80.18,90.34,66.06,8.71,76.03,93.97,3,2,0,1,84.10,0,Placed,8.82
STU4488,83.19,79.81,84.69,87.43,8.60,76.51,84.24,3,2,0,1,96.06,0,Placed,10.16
STU4489,90.69,80.01,79.36,89.92,9.04,92.84,90.15,0,2,5,1,97.08,0,Placed,8.50
STU4490,55.90,67.62,74.77,46.30,7.62,55.96,61.53,1,0,0,0,72.36,0,Not Placed,0
STU4491,62.16,51.79,51.99,41.64,7.49,53.63,64.64,1,0,0,0,75.47,2,Not Placed,0
STU4492,70.61,68.66,60.44,43.43,7.67,60.84,55.06,1,0,0,0,64.81,2,Not Placed,0
STU4493,70.68,61.32,67.08,46.96,6.10,57.11,67.88,1,0,0,0,66.48,1,Not Placed,0
STU4494,73.48,85.25,86.70,80.05,8.36,84.81,81.04,2,0,0,2,82.79,0,Placed,8.51
STU4495,87.81,86.31,89.47,85.96,8.08,92.39,88.93,0,3,0,2,91.06,0,Placed,7.91
STU4496,64.96,71.39,57.84,59.13,6.65,57.86,52.48,1,1,0,0,71.53,2,Not Placed,0
STU4497,50.48,63.78,65.12,62.64,7.26,53.43,70.91,0,1,0,0,70.29,0,Not Placed,0
STU4498,76.77,73.03,82.33,81.59,7.85,88.72,70.42,1,0,1,0,85.32,0,Placed,7.02
STU4499,77.67,86.07,88.05,68.39,9.51,81.50,75.69,3,4,0,2,87.48,0,Placed,11.14
STU4500,80.52,90.97,72.54,79.42,9.43,87.65,91.48,1,4,2,1,97.98,0,Placed,8.94
STU4501,74.13,79.57,84.88,92.74,9.17,84.27,83.73,3,4,0,0,83.92,0,Placed,11.19
STU4502,58.84,70.34,55.04,41.46,5.51,62.11,63.67,1,0,0,0,67.55,0,Not Placed,0
STU4503,82.82,73.43,81.78,85.72,9.52,78.11,74.94,2,1,4,2,80.20,0,Placed,10.62
STU4504,88.63,81.82,92.05,66.59,8.77,91.96,83.95,2,1,3,0,83.89,0,Placed,9.05
STU4505,52.55,68.53,59.71,62.85,6.31,59.40,65.49,0,0,0,0,71.91,1,Not Placed,0
STU4506,71.70,77.96,79.60,67.81,9.69,81.42,73.76,0,0,1,1,89.81,0,Placed,8.60
STU4507,78.48,75.22,76.86,87.80,8.54,85.88,73.64,3,3,0,0,88.18,0,Placed,8.49
STU4508,54.80,63.94,68.14,61.85,7.55,63.80,72.30,1,1,0,0,70.26,0,Placed,7.09
STU4509,85.34,81.41,88.57,88.73,7.89,90.62,86.07,3,0,0,1,90.51,0,Placed,8.66
STU4510,91.13,83.36,90.08,65.44,9.22,75.51,72.98,2,3,0,2,84.75,0,Placed,10.41
STU4511,88.02,82.66,85.74,78.14,7.63,82.94,85.48,1,2,0,0,96.16,0,Placed,6.11
STU4512,63.40,66.80,58.76,55.80,5.62,52.78,50.45,1,0,0,0,78.35,0,Not Placed,0
STU4513,88.23,83.60,83.62,69.46,9.70,75.17,93.72,2,2,0,2,90.59,0,Placed,10.10
STU4514,60.55,65.77,74.79,50.93,6.42,62.14,65.12,1,1,0,0,60.41,1,Not Placed,0
STU4515,83.39,80.15,86.54,85.31,9.56,82.13,83.88,0,0,0,0,94.90,0,Placed,9.16
STU4516,94.06,92.94,76.51,89.67,9.35,77.81,91.35,0,0,0,0,92.83,0,Placed,8.20
STU4517,84.53,86.19,84.01,72.03,9.61,87.45,87.83,2,3,0,0,96.81,0,Placed,9.42
STU4518,82.72,71.02,90.65,67.84,8.06,76.00,82.62,2,1,4,2,87.57,0,Placed,8.79
STU4519,63.63,74.49,56.74,49.96,6.99,68.21,58.59,1,0,0,0,74.95,0,Not Placed,0
STU4520,59.42,70.13,65.93,41.83,7.48,52.32,66.75,1,1,0,0,65.26,1,Not Placed,0
STU4521,73.00,61.39,72.07,50.28,7.88,69.80,55.31,1,0,0,0,61.51,2,Not Placed,0
STU4522,79.66,78.21,88.20,80.07,7.88,79.73,94.68,3,3,0,2,92.26,0,Placed,8.93
STU4523,82.70,91.55,86.04,89.25,9.70,91.26,93.43,3,1,0,1,89.93,0,Placed,10.91
STU4524,50.05,71.18,64.74,43.05,7.02,63.24,51.16,0,0,0,0,75.10,2,Not Placed,0
STU4525,51.61,51.45,56.99,47.94,7.63,69.99,50.65,1,1,0,0,69.09,1,Not Placed,0
STU4526,58.48,61.54,72.18,60.05,5.60,56.18,74.17,1,1,0,0,65.96,0,Not Placed,0
STU4527,93.47,91.70,70.67,81.26,7.91,80.57,90.47,0,2,7,1,91.05,0,Placed,6.03
STU4528,91.83,92.57,85.51,67.74,7.71,94.53,75.17,3,1,0,1,80.75,0,Placed,7.40
STU4529,58.18,59.46,67.06,58.79,7.09,69.99,66.07,1,1,0,0,62.05,1,Not Placed,0
STU4530,80.03,83.84,77.17,92.74,7.65,87.09,83.33,1,0,10,2,94.29,0,Placed,6.40
STU4531,81.19,80.34,84.59,82.74,8.26,91.15,71.52,1,4,0,1,81.38,0,Placed,8.83
STU4532,75.13,81.17,72.17,81.87,9.22,77.88,81.60,0,3,0,1,81.95,0,Placed,8.30
STU4533,71.83,52.12,69.61,42.94,5.66,67.09,63.34,0,1,0,0,78.05,2,Not Placed,0
STU4534,71.07,71.21,74.27,70.44,8.42,88.98,72.82,3,2,0,1,98.50,0,Placed,8.76
STU4535,70.02,64.93,69.15,60.83,6.08,52.81,65.76,1,0,0,0,76.49,1,Not Placed,0
STU4536,50.74,66.62,52.57,61.30,7.89,63.78,72.35,1,1,0,0,77.00,2,Not Placed,0
STU4537,70.89,89.06,90.35,93.85,8.91,81.70,84.66,3,4,11,0,97.23,0,Placed,10.03
STU4538,62.49,59.51,50.30,56.47,7.35,61.49,56.53,1,0,0,0,65.04,2,Not Placed,0
STU4539,92.97,81.33,73.32,74.27,8.50,80.06,89.37,1,0,0,1,97.01,0,Placed,8.21
STU4540,55.78,50.71,56.11,57.75,6.05,65.10,71.43,1,1,0,0,71.56,1,Not Placed,0
